Timestamp,Audio_Cheat
32.8,0
32.84,0
32.88,0
32.92,0
32.96,0
33.0,0
33.04,0
33.08,0
33.12,0
33.160000000000004,0
33.2,0
33.24,0
33.28,0
33.32,0
33.36,0
33.4,0
33.44,0
33.480000000000004,0
33.52,0
33.56,0
33.6,0
33.64,0
33.68,0
33.72,0
33.76,0
33.8,0
33.84,0
33.88,0
33.92,0
33.96,0
34.0,0
34.04,0
34.08,0
34.12,0
34.160000000000004,0
34.2,0
34.24,0
34.28,0
34.32,0
34.36,0
34.4,0
34.44,0
34.480000000000004,0
34.52,0
34.56,0
34.6,0
34.64,0
34.68,0
34.72,0
34.76,0
34.800000000000004,0
34.84,0
34.88,0
34.92,0
34.96,0
35.0,0
35.04,0
35.08,0
35.12,0
35.160000000000004,0
35.2,0
35.24,0
35.28,0
35.32,0
35.36,0
35.4,0
35.44,0
35.480000000000004,0
35.52,0
35.56,0
35.6,0
35.64,0
35.68,0
35.72,0
35.76,0
35.800000000000004,0
35.84,0
35.88,0
35.92,0
35.96,0
36.0,0
36.04,0
36.08,0
36.12,0
36.160000000000004,0
36.2,0
36.24,0
36.28,0
36.32,0
36.36,0
36.4,0
36.44,0
36.480000000000004,0
36.52,0
36.56,0
36.6,0
36.64,0
36.68,0
36.72,0
36.76,0
36.800000000000004,0
36.84,0
36.88,0
36.92,0
36.96,0
37.0,0
37.04,0
37.08,0
37.12,0
37.160000000000004,0
37.2,0
37.24,0
37.28,0
37.32,0
37.36,0
37.4,0
37.44,0
37.480000000000004,0
37.52,0
37.56,0
37.6,0
37.64,0
37.68,0
37.72,0
37.76,0
37.800000000000004,0
37.84,0
37.88,0
37.92,0
37.96,0
38.0,0
38.04,0
38.08,0
38.12,0
38.160000000000004,0
38.2,0
38.24,0
38.28,0
38.32,0
38.36,0
38.4,0
38.44,0
38.480000000000004,0
38.52,0
38.56,0
38.6,0
38.64,0
38.68,0
38.72,0
38.76,0
38.800000000000004,0
38.84,0
38.88,0
38.92,0
38.96,0
39.0,0
39.04,0
39.08,0
39.12,0
39.160000000000004,0
39.2,0
39.24,0
39.28,0
39.32,0
39.36,0
39.4,0
39.44,0
39.480000000000004,0
39.52,0
39.56,0
39.6,0
39.64,0
39.68,0
39.72,0
39.76,0
39.800000000000004,0
39.84,0
39.88,0
39.92,0
39.96,0
40.0,0
40.04,0
40.08,0
40.12,0
40.160000000000004,0
40.2,0
40.24,0
40.28,0
40.32,0
40.36,0
40.4,0
40.44,0
40.480000000000004,0
40.52,0
40.56,0
40.6,0
40.64,0
40.68,0
40.72,0
40.76,0
40.800000000000004,0
40.84,0
40.88,0
40.92,0
40.96,0
41.0,0
41.04,0
41.08,0
41.12,0
41.160000000000004,0
41.2,0
41.24,0
41.28,0
41.32,0
41.36,0
41.4,0
41.44,0
41.480000000000004,0
41.52,0
41.56,0
41.6,0
41.64,0
41.68,0
41.72,0
41.76,0
41.800000000000004,0
41.84,0
41.88,0
41.92,0
41.96,0
42.0,0
42.04,0
42.08,0
42.12,0
42.160000000000004,0
42.2,0
42.24,0
42.28,0
42.32,0
42.36,0
42.4,0
42.44,0
42.480000000000004,0
42.52,0
42.56,0
42.6,0
42.64,0
42.68,0
42.72,0
42.76,0
42.800000000000004,0
42.84,0
42.88,0
42.92,0
42.96,0
43.0,0
43.04,0
43.08,0
43.12,0
43.160000000000004,0
43.2,0
43.24,0
43.28,0
43.32,0
43.36,0
43.4,0
43.44,0
43.480000000000004,0
43.52,0
43.56,0
43.6,0
43.64,0
43.68,0
43.72,0
43.76,0
43.800000000000004,0
43.84,0
43.88,0
43.92,0
43.96,0
44.0,0
44.04,0
44.08,0
44.12,0
44.160000000000004,0
44.2,0
44.24,0
44.28,0
44.32,0
44.36,0
44.4,0
44.44,0
44.480000000000004,0
44.52,0
44.56,0
44.6,0
44.64,0
44.68,0
44.72,0
44.76,0
44.800000000000004,0
44.84,0
44.88,0
44.92,0
44.96,0
45.0,0
45.04,0
45.08,0
45.12,0
45.160000000000004,0
45.2,0
45.24,0
45.28,0
45.32,0
45.36,0
45.4,0
45.44,0
45.480000000000004,0
45.52,0
45.56,0
45.6,0
45.64,0
45.68,0
45.72,0
45.76,0
45.800000000000004,0
45.84,0
45.88,0
45.92,0
45.96,0
46.0,0
46.04,0
46.08,0
46.12,0
46.160000000000004,0
46.2,0
46.24,0
46.28,0
46.32,0
46.36,0
46.4,0
46.44,0
46.480000000000004,0
46.52,0
46.56,0
46.6,0
46.64,0
46.68,0
46.72,0
46.76,0
46.800000000000004,0
46.84,0
46.88,0
46.92,0
46.96,0
47.0,0
47.04,0
47.08,0
47.12,0
47.160000000000004,0
47.2,0
47.24,0
47.28,0
47.32,0
47.36,0
47.4,0
47.44,0
47.480000000000004,0
47.52,0
47.56,0
47.6,0
47.64,0
47.68,0
47.72,0
47.76,0
47.800000000000004,0
47.84,0
47.88,0
47.92,0
47.96,0
48.0,0
48.04,0
48.08,0
48.120000000000005,0
48.160000000000004,0
48.2,0
48.24,0
48.28,0
48.32,0
48.36,0
48.4,0
48.44,0
48.480000000000004,0
48.52,0
48.56,0
48.6,0
48.64,0
48.68,0
48.72,0
48.76,0
48.800000000000004,0
48.84,0
48.88,0
48.92,0
48.96,0
49.0,0
49.04,0
49.08,0
49.120000000000005,0
49.160000000000004,0
49.2,0
49.24,0
49.28,0
49.32,0
49.36,0
49.4,0
49.44,0
49.480000000000004,0
49.52,0
49.56,0
49.6,0
49.64,0
49.68,0
49.72,0
49.76,0
49.800000000000004,0
49.84,0
49.88,0
49.92,0
49.96,0
50.0,0
50.04,0
50.08,0
50.120000000000005,0
50.160000000000004,0
50.2,0
50.24,0
50.28,0
50.32,0
50.36,0
50.4,0
50.44,0
50.480000000000004,0
50.52,0
50.56,0
50.6,0
50.64,0
50.68,0
50.72,0
50.76,0
50.800000000000004,0
50.84,0
50.88,0
50.92,0
50.96,0
51.0,0
51.04,0
51.08,0
51.120000000000005,0
51.160000000000004,0
51.2,0
51.24,0
51.28,0
51.32,0
51.36,0
51.4,0
51.44,0
51.480000000000004,0
51.52,0
51.56,0
51.6,0
51.64,0
51.68,0
51.72,0
51.76,0
51.800000000000004,0
51.84,0
51.88,0
51.92,0
51.96,0
52.0,0
52.04,0
52.08,0
52.120000000000005,0
52.160000000000004,0
52.2,0
52.24,0
52.28,0
52.32,0
52.36,0
52.4,0
52.44,0
52.480000000000004,0
52.52,0
52.56,0
52.6,0
52.64,0
52.68,0
52.72,0
52.76,0
52.800000000000004,0
52.84,0
52.88,0
52.92,0
52.96,0
53.0,0
53.04,0
53.08,0
53.120000000000005,0
53.160000000000004,0
53.2,0
53.24,0
53.28,0
53.32,0
53.36,0
53.4,0
53.44,0
53.480000000000004,0
53.52,0
53.56,0
53.6,0
53.64,0
53.68,0
53.72,0
53.76,0
53.800000000000004,0
53.84,0
53.88,0
53.92,0
53.96,0
54.0,0
54.04,0
54.08,0
54.120000000000005,0
54.160000000000004,0
54.2,0
54.24,0
54.28,0
54.32,0
54.36,0
54.4,0
54.44,0
54.480000000000004,0
54.52,0
54.56,0
54.6,0
54.64,0
54.68,0
54.72,0
54.76,0
54.800000000000004,0
54.84,0
54.88,0
54.92,0
54.96,0
55.0,0
55.04,0
55.08,0
55.120000000000005,0
55.160000000000004,0
55.2,0
55.24,0
55.28,0
55.32,0
55.36,0
55.4,0
55.44,0
55.480000000000004,0
55.52,0
55.56,0
55.6,0
55.64,0
55.68,0
55.72,0
55.76,0
55.800000000000004,0
55.84,0
55.88,0
55.92,0
55.96,0
56.0,0
56.04,0
56.08,0
56.120000000000005,0
56.160000000000004,0
56.2,0
56.24,0
56.28,0
56.32,0
56.36,0
56.4,0
56.44,0
56.480000000000004,0
56.52,0
56.56,0
56.6,0
56.64,0
56.68,0
56.72,0
56.76,0
56.800000000000004,0
56.84,0
56.88,0
56.92,0
56.96,0
57.0,0
57.04,0
57.08,0
57.120000000000005,0
57.160000000000004,0
57.2,0
57.24,0
57.28,0
57.32,0
57.36,0
57.4,0
57.44,0
57.480000000000004,0
57.52,0
57.56,0
57.6,0
57.64,0
57.68,0
57.72,0
57.76,0
57.800000000000004,0
57.84,0
57.88,0
57.92,0
57.96,0
58.0,0
58.04,0
58.08,0
58.120000000000005,0
58.160000000000004,0
58.2,0
58.24,0
58.28,0
58.32,0
58.36,0
58.4,0
58.44,0
58.480000000000004,0
58.52,0
58.56,0
58.6,0
58.64,0
58.68,0
58.72,0
58.76,0
58.800000000000004,0
58.84,0
58.88,0
58.92,0
58.96,0
59.0,0
59.04,0
59.08,0
59.120000000000005,0
59.160000000000004,0
59.2,0
59.24,0
59.28,0
59.32,0
59.36,0
59.4,0
59.44,0
59.480000000000004,0
59.52,0
59.56,0
59.6,0
59.64,0
59.68,0
59.72,0
59.76,0
59.800000000000004,0
59.84,0
59.88,0
59.92,0
59.96,0
60.0,0
60.04,0
60.08,0
60.120000000000005,0
60.160000000000004,0
60.2,0
60.24,0
60.28,0
60.32,0
60.36,0
60.4,0
60.44,0
60.480000000000004,0
60.52,0
60.56,0
60.6,0
60.64,0
60.68,0
60.72,0
60.76,0
60.800000000000004,0
60.84,0
60.88,0
60.92,0
60.96,0
61.0,0
61.04,0
61.08,0
61.120000000000005,0
61.160000000000004,0
61.2,0
61.24,0
61.28,0
61.32,0
61.36,0
61.4,0
61.44,0
61.480000000000004,0
61.52,0
61.56,0
61.6,0
61.64,0
61.68,0
61.72,0
61.76,0
61.800000000000004,0
61.84,0
61.88,0
61.92,0
61.96,0
62.0,0
62.04,0
62.08,0
62.120000000000005,0
62.160000000000004,0
62.2,0
62.24,0
62.28,0
62.32,0
62.36,0
62.4,0
62.440000000000005,0
62.480000000000004,0
62.52,0
62.56,0
62.6,0
62.64,0
62.68,0
62.72,0
62.76,0
62.800000000000004,0
62.84,0
62.88,0
62.92,0
62.96,0
63.0,0
63.04,0
63.08,0
63.120000000000005,0
63.160000000000004,0
63.2,0
63.24,0
63.28,0
63.32,0
63.36,0
63.4,0
63.440000000000005,0
63.480000000000004,0
63.52,0
63.56,0
63.6,0
63.64,0
63.68,0
63.72,0
63.76,0
63.800000000000004,0
63.84,0
63.88,0
63.92,0
63.96,0
64.0,0
64.04,0
64.08,0
64.12,0
64.16,0
64.2,0
64.24,0
64.28,0
64.32000000000001,0
64.36,0
64.4,0
64.44,0
64.48,0
64.52,0
64.56,0
64.6,0
64.64,0
64.68,0
64.72,0
64.76,0
64.8,0
64.84,0
64.88,0
64.92,0
64.96000000000001,0
65.0,0
65.04,0
65.08,0
65.12,0
65.16,0
65.2,0
65.24,0
65.28,0
65.32000000000001,0
65.36,0
65.4,0
65.44,0
65.48,0
65.52,0
65.56,0
65.6,0
65.64,0
65.68,0
65.72,0
65.76,0
65.8,0
65.84,0
65.88,0
65.92,0
65.96000000000001,0
66.0,0
66.04,0
66.08,0
66.12,0
66.16,0
66.2,0
66.24,0
66.28,0
66.32000000000001,0
66.36,0
66.4,0
66.44,0
66.48,0
66.52,0
66.56,0
66.6,0
66.64,0
66.68,0
66.72,0
66.76,0
66.8,0
66.84,0
66.88,0
66.92,0
66.96000000000001,0
67.0,0
67.04,0
67.08,0
67.12,0
67.16,0
67.2,0
67.24,0
67.28,0
67.32000000000001,0
67.36,0
67.4,0
67.44,0
67.48,0
67.52,0
67.56,0
67.6,0
67.64,0
67.68,0
67.72,0
67.76,0
67.8,0
67.84,0
67.88,0
67.92,0
67.96000000000001,0
68.0,0
68.04,0
68.08,0
68.12,0
68.16,0
68.2,0
68.24,0
68.28,0
68.32000000000001,0
68.36,0
68.4,0
68.44,0
68.48,1
68.52,0
68.56,0
68.60000000000001,0
68.64,0
68.68,1
68.72,0
68.76,0
68.8,0
68.84,0
68.88,0
68.92,1
68.96000000000001,0
69.0,0
69.04,0
69.08,0
69.12,0
69.16,0
69.2,0
69.24,0
69.28,0
69.32000000000001,1
69.36,0
69.4,0
69.44,0
69.48,0
69.52,0
69.56,0
69.60000000000001,0
69.64,0
69.68,0
69.72,0
69.76,0
69.8,0
69.84,0
69.88,0
69.92,0
69.96000000000001,1
70.0,1
70.04,0
70.08,0
70.12,0
70.16,0
70.2,1
70.24,0
70.28,0
70.32000000000001,0
70.36,0
70.4,0
70.44,0
70.48,0
70.52,0
70.56,0
70.60000000000001,0
70.64,0
70.68,0
70.72,0
70.76,0
70.8,0
70.84,0
70.88,0
70.92,0
70.96000000000001,0
71.0,0
71.04,1
71.08,0
71.12,0
71.16,0
71.2,0
71.24,0
71.28,1
71.32000000000001,1
71.36,0
71.4,0
71.44,0
71.48,1
71.52,1
71.56,0
71.60000000000001,0
71.64,0
71.68,0
71.72,1
71.76,0
71.8,0
71.84,0
71.88,0
71.92,1
71.96000000000001,1
72.0,0
72.04,0
72.08,0
72.12,0
72.16,1
72.2,0
72.24,0
72.28,0
72.32000000000001,0
72.36,1
72.4,0
72.44,0
72.48,0
72.52,0
72.56,1
72.60000000000001,1
72.64,0
72.68,0
72.72,0
72.76,0
72.8,0
72.84,0
72.88,0
72.92,0
72.96000000000001,0
73.0,1
73.04,1
73.08,0
73.12,0
73.16,0
73.2,1
73.24,1
73.28,0
73.32000000000001,0
73.36,0
73.4,0
73.44,1
73.48,1
73.52,0
73.56,0
73.60000000000001,0
73.64,1
73.68,1
73.72,0
73.76,0
73.8,0
73.84,0
73.88,1
73.92,0
73.96000000000001,0
74.0,0
74.04,0
74.08,0
74.12,1
74.16,0
74.2,0
74.24,0
74.28,0
74.32000000000001,0
74.36,0
74.4,0
74.44,0
74.48,0
74.52,0
74.56,1
74.60000000000001,0
74.64,0
74.68,0
74.72,0
74.76,1
74.8,0
74.84,0
74.88,0
74.92,0
74.96000000000001,1
75.0,0
75.04,0
75.08,0
75.12,0
75.16,0
75.2,1
75.24,0
75.28,0
75.32000000000001,0
75.36,0
75.4,1
75.44,0
75.48,0
75.52,0
75.56,0
75.60000000000001,1
75.64,1
75.68,0
75.72,0
75.76,0
75.8,0
75.84,1
75.88,1
75.92,0
75.96000000000001,0
76.0,0
76.04,0
76.08,1
76.12,0
76.16,0
76.2,0
76.24,0
76.28,1
76.32000000000001,1
76.36,0
76.4,0
76.44,0
76.48,1
76.52,0
76.56,0
76.60000000000001,0
76.64,0
76.68,0
76.72,1
76.76,0
76.8,0
76.84,0
76.88,0
76.92,1
76.96000000000001,0
77.0,0
77.04,0
77.08,0
77.12,0
77.16,1
77.2,0
77.24,0
77.28,0
77.32000000000001,0
77.36,1
77.4,0
77.44,0
77.48,0
77.52,0
77.56,1
77.60000000000001,1
77.64,0
77.68,0
77.72,0
77.76,0
77.8,1
77.84,1
77.88,0
77.92,0
77.96000000000001,0
78.0,1
78.04,1
78.08,0
78.12,0
78.16,0
78.2,1
78.24,1
78.28,1
78.32000000000001,0
78.36,0
78.4,0
78.44,1
78.48,0
78.52,0
78.56,0
78.60000000000001,0
78.64,0
78.68,1
78.72,0
78.76,0
78.8,0
78.84,0
78.88,1
78.92,0
78.96000000000001,0
79.0,0
79.04,0
79.08,1
79.12,1
79.16,0
79.2,0
79.24,0
79.28,0
79.32000000000001,0
79.36,0
79.4,0
79.44,0
79.48,0
79.52,1
79.56,1
79.60000000000001,0
79.64,0
79.68,0
79.72,1
79.76,1
79.8,0
79.84,0
79.88,0
79.92,1
79.96000000000001,1
80.0,1
80.04,0
80.08,0
80.12,0
80.16,1
80.2,1
80.24,1
80.28,0
80.32000000000001,0
80.36,0
80.4,1
80.44,1
80.48,0
80.52,0
80.56,0
80.60000000000001,1
80.64,1
80.68,1
80.72,0
80.76,0
80.8,0
80.84,1
80.88,0
80.92,0
80.96000000000001,0
81.0,0
81.04,1
81.08,0
81.12,0
81.16,0
81.2,0
81.24,1
81.28,1
81.32000000000001,1
81.36,0
81.4,0
81.44,0
81.48,1
81.52,1
81.56,0
81.60000000000001,0
81.64,0
81.68,1
81.72,1
81.76,0
81.8,0
81.84,0
81.88,1
81.92,1
81.96000000000001,1
82.0,0
82.04,1
82.08,0
82.12,1
82.16,1
82.2,1
82.24,0
82.28,0
82.32000000000001,0
82.36,1
82.4,0
82.44,0
82.48,0
82.52,0
82.56,0
82.60000000000001,1
82.64,0
82.68,0
82.72,0
82.76,0
82.8,1
82.84,1
82.88,0
82.92,0
82.96000000000001,0
83.0,1
83.04,1
83.08,0
83.12,0
83.16,0
83.2,0
83.24,1
83.28,1
83.32000000000001,0
83.36,0
83.4,0
83.44,1
83.48,1
83.52,0
83.56,0
83.60000000000001,0
83.64,1
83.68,1
83.72,0
83.76,0
83.8,1
83.84,1
83.88,1
83.92,1
83.96000000000001,0
84.0,0
84.04,0
84.08,1
84.12,1
84.16,1
84.2,0
84.24,0
84.28,1
84.32000000000001,1
84.36,1
84.4,1
84.44,1
84.48,0
84.52,0
84.56,1
84.60000000000001,0
84.64,0
84.68,1
84.72,1
84.76,1
84.8,1
84.84,0
84.88,0
84.92,0
84.96000000000001,1
85.0,1
85.04,0
85.08,0
85.12,0
85.16,1
85.2,1
85.24,0
85.28,0
85.32000000000001,0
85.36,0
85.4,1
85.44,1
85.48,0
