Time,Cheating
530680,0
530720,0
530760,0
530800,0
530840,0
530880,0
530920,0
530960,0
531000,0
531040,0
531080,0
531120,0
531160,0
531200,0
531240,0
531280,0
531320,0
531360,0
531400,0
531440,0
531480,0
531520,0
531560,0
531600,0
531640,0
531680,0
531720,0
531760,0
531800,0
531840,0
531880,0
531920,0
531960,0
532000,0
532040,0
532080,0
532120,0
532160,0
532200,0
532240,0
532280,0
532320,0
532360,0
532400,0
532440,0
532480,0
532520,0
532560,0
532600,0
532640,0
532680,0
532720,0
532760,0
532800,0
532840,0
532880,0
532920,0
532960,0
533000,0
533040,0
533080,0
533120,0
533160,0
533200,0
533240,0
533280,0
533320,0
533360,0
533400,0
533440,0
533480,0
533520,0
533560,0
533600,0
533640,0
533680,0
533720,0
533760,0
533800,0
533840,0
533880,0
533920,0
533960,0
534000,0
534040,0
534080,0
534120,0
534160,0
534200,0
534240,0
534280,0
534320,0
534360,0
534400,0
534440,0
534480,0
534520,0
534560,0
534600,0
534640,0
534680,0
534720,0
534760,0
534800,0
534840,0
534880,0
534920,0
534960,0
535000,0
535040,0
535080,0
535120,0
535160,0
535200,0
535240,0
535280,0
535320,0
535360,0
535400,0
535440,0
535480,0
535520,0
535560,0
535600,0
535640,0
535680,0
535720,0
535760,0
535800,0
535840,0
535880,0
535920,0
535960,0
536000,0
536040,0
536080,0
536120,0
536160,0
536200,0
536240,0
536280,0
536320,0
536360,0
536400,0
536440,0
536480,0
536520,0
536560,0
536600,0
536640,0
536680,0
536720,0
536760,0
536800,0
536840,0
536880,0
536920,0
536960,0
537000,0
537040,0
537080,0
537120,0
537160,0
537200,0
537240,0
537280,0
537320,0
537360,0
537400,0
537440,0
537480,0
537520,0
537560,0
537600,0
537640,0
537680,0
537720,0
537760,0
537800,0
537840,0
537880,0
537920,0
537960,0
538000,0
538040,0
538080,0
538120,0
538160,0
538200,0
538240,0
538280,0
538320,0
538360,0
538400,0
538440,0
538480,0
538520,0
538560,0
538600,0
538640,0
538680,0
538720,0
538760,0
538800,0
538840,0
538880,0
538920,0
538960,0
539000,0
539040,0
539080,0
539120,0
539160,0
539200,0
539240,0
539280,0
539320,0
539360,0
539400,0
539440,0
539480,0
539520,0
539560,0
539600,0
539640,0
539680,0
539720,0
539760,0
539800,0
539840,0
539880,0
539920,0
539960,0
540000,0
540040,0
540080,0
540120,0
540160,0
540200,0
540240,0
540280,0
540320,0
540360,0
540400,0
540440,0
540480,0
540520,0
540560,0
540600,0
540640,0
540680,0
540720,0
540760,0
540800,0
540840,0
540880,0
540920,0
540960,0
541000,0
541040,0
541080,0
541120,0
541160,0
541200,0
541240,0
541280,0
541320,0
541360,0
541400,0
541440,0
541480,0
541520,0
541560,0
541600,0
541640,0
541680,0
541720,0
541760,0
541800,0
541840,0
541880,0
541920,0
541960,0
542000,0
542040,0
542080,0
542120,0
542160,0
542200,0
542240,0
542280,0
542320,0
542360,0
542400,0
542440,0
542480,0
542520,0
542560,0
542600,0
542640,0
542680,0
542720,0
542760,0
542800,0
542840,0
542880,0
542920,0
542960,0
543000,0
543040,0
543080,0
543120,0
543160,0
543200,0
543240,0
543280,0
543320,0
543360,0
543400,0
543440,0
543480,0
543520,0
543560,0
543600,0
543640,0
543680,0
543720,0
543760,0
543800,0
543840,0
543880,0
543920,0
543960,0
544000,0
544040,0
544080,0
544120,0
544160,0
544200,0
544240,0
544280,0
544320,0
544360,0
544400,0
544440,0
544480,0
544520,0
544560,0
544600,0
544640,0
544680,0
544720,0
544760,0
544800,0
544840,0
544880,0
544920,0
544960,0
545000,0
545040,0
545080,0
545120,0
545160,0
545200,0
545240,0
545280,0
545320,0
545360,0
545400,0
545440,0
545480,0
545520,0
545560,0
545600,0
545640,0
545680,0
545720,0
545760,0
545800,0
545840,0
545880,0
545920,0
545960,0
546000,0
546040,0
546080,0
546120,0
546160,0
546200,0
546240,0
546280,0
546320,0
546360,0
546400,0
546440,0
546480,0
546520,0
546560,0
546600,0
546640,0
546680,0
546720,0
546760,0
546800,0
546840,0
546880,0
546920,0
546960,0
547000,0
547040,0
547080,0
547120,0
547160,0
547200,0
547240,0
547280,0
547320,0
547360,0
547400,0
547440,0
547480,0
547520,0
547560,0
547600,0
547640,0
547680,0
547720,0
547760,0
547800,0
547840,0
547880,0
547920,0
547960,0
548000,0
548040,0
548080,0
548120,0
548160,0
548200,0
548240,0
548280,0
548320,0
548360,0
548400,0
548440,0
548480,0
548520,0
548560,0
548600,0
548640,0
548680,0
548720,0
548760,0
548800,0
548840,0
548880,0
548920,0
548960,0
549000,0
549040,0
549080,0
549120,0
549160,0
549200,0
549240,0
549280,0
549320,0
549360,0
549400,0
549440,0
549480,0
549520,0
549560,0
549600,0
549640,0
549680,0
549720,0
549760,0
549800,0
549840,0
549880,0
549920,0
549960,0
550000,0
550040,0
550080,0
550120,0
550160,0
550200,0
550240,0
550280,0
550320,0
550360,0
550400,0
550440,0
550480,0
550520,0
550560,0
550600,0
550640,0
550680,0
550720,0
550760,0
550800,0
550840,0
550880,0
550920,0
550960,0
551000,0
551040,0
551080,0
551120,0
551160,0
551200,0
551240,0
551280,0
551320,0
551360,0
551400,0
551440,0
551480,0
551520,0
551560,0
551600,0
551640,0
551680,0
551720,0
551760,0
551800,0
551840,0
551880,0
551920,0
551960,0
552000,0
552040,0
552080,0
552120,0
552160,0
552200,0
552240,0
552280,0
552320,0
552360,0
552400,0
552440,0
552480,0
552520,0
552560,0
552600,0
552640,0
552680,0
552720,0
552760,0
552800,0
552840,0
552880,0
552920,0
552960,0
553000,1
553040,1
553080,1
553120,1
553160,1
553200,1
553240,1
553280,1
553320,1
553360,1
553400,1
553440,1
553480,1
553520,1
553560,1
553600,1
553640,1
553680,1
553720,1
553760,1
553800,1
553840,1
553880,1
553920,1
553960,1
554000,1
554040,1
554080,1
554120,1
554160,1
554200,1
554240,1
554280,1
554320,1
554360,1
554400,1
554440,1
554480,1
554520,1
554560,1
554600,1
554640,1
554680,1
554720,1
554760,1
554800,1
554840,1
554880,1
554920,1
554960,1
555000,1
555040,1
555080,1
555120,1
555160,1
555200,1
555240,1
555280,1
555320,1
555360,1
555400,1
555440,1
555480,1
555520,1
555560,1
555600,1
555640,1
555680,1
555720,1
555760,1
555800,1
555840,1
555880,1
555920,1
555960,1
556000,1
556040,1
556080,1
556120,1
556160,1
556200,1
556240,1
556280,1
556320,1
556360,1
556400,1
556440,1
556480,1
556520,1
556560,1
556600,1
556640,1
556680,1
556720,1
556760,1
556800,1
556840,1
556880,1
556920,1
556960,1
557000,1
557040,1
557080,1
557120,1
557160,1
557200,1
557240,1
557280,1
557320,1
557360,1
557400,1
557440,1
557480,1
557520,1
557560,1
557600,1
557640,1
557680,1
557720,1
557760,1
557800,1
557840,1
557880,1
557920,1
557960,1
558000,1
558040,1
558080,1
558120,1
558160,1
558200,1
558240,1
558280,1
558320,1
558360,1
558400,1
558440,1
558480,1
558520,1
558560,1
558600,1
558640,1
558680,1
558720,1
558760,1
558800,1
558840,1
558880,1
558920,1
558960,1
559000,1
559040,1
559080,1
559120,1
559160,1
559200,1
559240,1
559280,1
559320,1
559360,1
559400,1
559440,1
559480,1
559520,1
559560,1
559600,1
559640,1
559680,1
559720,1
559760,1
559800,1
559840,1
559880,1
559920,1
559960,1
560000,1
560040,1
560080,1
560120,1
560160,1
560200,1
560240,1
560280,1
560320,1
560360,1
560400,1
560440,1
560480,1
560520,1
560560,1
560600,1
560640,1
560680,1
560720,1
560760,1
560800,1
560840,1
560880,1
560920,1
560960,1
561000,1
561040,1
561080,1
561120,1
561160,1
561200,1
561240,1
561280,1
561320,1
561360,1
561400,1
561440,1
561480,1
561520,1
561560,1
561600,1
561640,1
561680,1
561720,1
561760,1
561800,1
561840,1
561880,1
561920,1
561960,1
562000,1
562040,1
562080,1
562120,1
562160,1
562200,1
562240,1
562280,1
562320,1
562360,1
562400,1
562440,1
562480,1
562520,1
562560,1
562600,1
562640,1
562680,1
562720,1
562760,1
562800,1
562840,1
562880,1
562920,1
562960,1
563000,1
563040,1
563080,1
563120,1
563160,1
563200,1
563240,1
563280,1
563320,1
563360,1
563400,1
563440,1
563480,1
563520,1
563560,1
563600,1
563640,1
563680,1
563720,1
563760,1
563800,1
563840,1
563880,1
563920,1
563960,1
564000,1
564040,1
564080,1
564120,1
564160,1
564200,1
564240,1
564280,1
564320,1
564360,1
564400,1
564440,1
564480,1
564520,1
564560,1
564600,1
564640,1
564680,1
564720,1
564760,1
564800,1
564840,1
564880,1
564920,1
564960,1
565000,1
565040,1
565080,1
565120,1
565160,1
565200,1
565240,1
565280,1
565320,1
565360,1
565400,1
565440,1
565480,1
565520,1
565560,1
565600,1
565640,1
565680,1
565720,1
565760,1
565800,1
565840,1
565880,1
565920,1
565960,1
566000,1
566040,1
566080,1
566120,1
566160,1
566200,1
566240,1
566280,1
566320,1
566360,1
566400,1
566440,1
566480,1
566520,1
566560,1
566600,1
566640,1
566680,1
566720,1
566760,1
566800,1
566840,1
566880,1
566920,1
566960,1
567000,1
567040,1
567080,1
567120,1
567160,1
567200,1
567240,1
567280,1
567320,1
567360,1
567400,1
567440,1
567480,1
567520,1
567560,1
567600,1
567640,1
567680,1
567720,1
567760,1
567800,1
567840,1
567880,1
567920,1
567960,1
568000,1
568040,1
568080,1
568120,1
568160,1
568200,1
568240,1
568280,1
568320,1
568360,1
568400,1
568440,1
568480,1
568520,1
568560,1
568600,1
568640,1
568680,1
568720,1
568760,1
568800,1
568840,1
568880,1
568920,1
568960,1
569000,1
569040,1
569080,1
569120,1
569160,1
569200,1
569240,1
569280,1
569320,1
569360,1
569400,1
569440,1
569480,1
569520,1
569560,1
569600,1
569640,1
569680,1
569720,1
569760,1
569800,1
569840,1
569880,1
569920,1
569960,1
570000,1
570040,1
570080,1
570120,1
570160,1
570200,1
570240,1
570280,1
570320,1
570360,1
570400,1
570440,1
570480,1
570520,1
570560,1
570600,1
570640,1
570680,1
570720,1
570760,1
570800,1
570840,1
570880,1
570920,1
570960,1
571000,1
571040,1
571080,1
571120,1
571160,1
571200,1
571240,1
571280,1
571320,1
571360,1
571400,1
571440,1
571480,1
571520,1
571560,1
571600,1
571640,1
571680,1
571720,1
571760,1
571800,1
571840,1
571880,1
571920,1
571960,1
572000,1
572040,1
572080,1
572120,1
572160,1
572200,1
572240,1
572280,1
572320,1
572360,1
572400,1
572440,1
572480,1
572520,1
572560,1
572600,1
572640,1
572680,1
572720,1
572760,1
572800,1
572840,1
572880,1
572920,1
572960,1
573000,1
573040,1
573080,1
573120,1
573160,1
573200,1
573240,1
573280,1
573320,1
573360,1
573400,1
573440,1
573480,1
573520,1
573560,1
573600,1
573640,1
573680,1
573720,1
573760,1
573800,1
573840,1
573880,1
573920,1
573960,1
574000,1
574040,1
574080,1
574120,1
574160,1
574200,1
574240,1
574280,1
574320,1
574360,1
574400,1
574440,1
574480,1
574520,1
574560,1
574600,1
574640,1
574680,1
574720,1
574760,1
574800,1
574840,1
574880,1
574920,1
574960,1
575000,1
575040,1
575080,1
575120,1
575160,1
575200,1
575240,1
575280,1
575320,1
575360,1
575400,1
575440,1
575480,1
575520,1
575560,1
575600,1
575640,1
575680,1
575720,1
575760,1
575800,1
575840,1
575880,1
575920,1
575960,1
576000,1
576040,1
576080,1
576120,1
576160,1
576200,1
576240,1
576280,1
576320,1
576360,1
576400,1
576440,1
576480,1
576520,1
576560,1
576600,1
576640,1
576680,1
576720,1
576760,1
576800,1
576840,1
576880,1
576920,1
576960,1
577000,1
577040,1
577080,1
577120,1
577160,1
577200,1
577240,1
577280,1
577320,1
577360,1
577400,1
577440,1
577480,1
577520,1
577560,1
577600,1
577640,1
577680,1
577720,1
577760,1
577800,1
577840,1
577880,1
577920,1
577960,1
578000,1
578040,1
578080,0
578120,0
578160,0
578200,0
578240,0
578280,0
578320,0
578360,0
578400,0
578440,0
578480,0
578520,0
578560,0
578600,0
578640,0
578680,0
578720,0
578760,0
578800,0
578840,0
578880,0
578920,0
578960,0
579000,0
579040,0
579080,0
579120,0
579160,0
579200,0
579240,0
579280,0
579320,0
579360,0
579400,0
579440,0
579480,0
579520,0
579560,0
579600,0
579640,0
579680,0
579720,0
579760,0
579800,0
579840,0
579880,0
579920,0
579960,0
580000,0
580040,0
580080,0
580120,0
580160,0
580200,0
580240,0
580280,0
580320,0
580360,0
580400,0
580440,0
580480,0
580520,0
580560,0
580600,0
580640,0
580680,0
580720,0
580760,0
580800,0
580840,0
580880,0
580920,0
580960,0
581000,0
581040,0
581080,0
581120,0
581160,0
581200,0
581240,0
581280,0
581320,0
581360,0
581400,0
581440,0
581480,0
581520,0
581560,0
581600,0
581640,0
581680,0
581720,0
581760,0
581800,0
581840,0
581880,0
581920,0
581960,0
582000,0
582040,0
582080,0
582120,0
582160,0
582200,0
582240,0
582280,0
582320,0
582360,0
582400,0
582440,0
582480,0
582520,0
582560,0
582600,0
582640,0
582680,0
582720,0
582760,0
582800,0
582840,0
582880,0
582920,0
582960,0
583000,0
583040,0
583080,0
583120,0
583160,0
583200,0
583240,0
583280,0
583320,0
583360,0
583400,0
583440,0
583480,0
583520,0
583560,0
583600,0
583640,0
583680,0
583720,0
583760,0
583800,0
583840,0
583880,0
583920,0
583960,0
584000,0
584040,0
584080,0
584120,0
584160,0
584200,0
584240,0
584280,0
584320,0
584360,0
584400,0
584440,0
584480,0
584520,0
584560,0
584600,0
584640,0
584680,0
584720,0
584760,0
584800,0
584840,0
584880,0
584920,0
584960,0
585000,0
585040,0
585080,0
585120,0
585160,0
585200,0
585240,0
585280,0
585320,0
585360,0
585400,0
585440,0
585480,0
585520,0
585560,0
585600,0
585640,0
585680,0
585720,0
585760,0
585800,0
585840,0
585880,0
585920,0
585960,0
586000,0
586040,0
586080,0
586120,0
586160,0
586200,0
586240,0
586280,0
586320,0
586360,0
586400,0
586440,0
586480,0
586520,0
586560,0
586600,0
586640,0
586680,0
586720,0
586760,0
586800,0
586840,0
586880,0
586920,0
586960,0
587000,0
587040,0
587080,0
587120,0
587160,0
587200,0
587240,0
587280,0
587320,0
587360,0
587400,0
587440,0
587480,0
587520,0
587560,0
587600,0
587640,0
587680,0
587720,0
587760,0
587800,0
587840,0
587880,0
587920,0
587960,0
588000,0
588040,0
588080,0
588120,0
588160,0
588200,0
588240,0
588280,0
588320,0
588360,0
588400,0
588440,0
588480,0
588520,0
588560,0
588600,0
588640,0
588680,0
588720,0
588760,0
588800,0
588840,0
588880,0
588920,0
588960,0
589000,0
589040,0
589080,0
589120,0
589160,0
589200,0
589240,0
589280,0
589320,0
589360,0
589400,0
589440,0
589480,0
589520,0
589560,0
589600,0
589640,0
589680,0
589720,0
589760,0
589800,0
589840,0
589880,0
589920,0
589960,0
590000,0
590040,0
590080,0
590120,0
590160,0
590200,0
590240,0
590280,0
590320,0
590360,0
590400,0
590440,0
590480,0
590520,0
590560,0
590600,0
590640,0
590680,0
590720,0
590760,0
590800,0
590840,0
590880,0
590920,0
590960,0
591000,0
591040,0
591080,0
591120,0
591160,0
591200,0
591240,0
591280,0
591320,0
591360,0
591400,0
591440,0
591480,0
591520,0
591560,0
591600,0
591640,0
591680,0
591720,0
591760,0
591800,0
591840,0
591880,0
591920,0
591960,0
592000,0
592040,0
592080,0
592120,0
592160,0
592200,0
592240,0
592280,0
592320,0
592360,0
592400,0
592440,0
592480,0
592520,0
592560,0
592600,0
592640,0
592680,0
592720,0
592760,0
592800,0
592840,0
592880,0
592920,0
592960,0
593000,0
593040,0
593080,0
593120,0
593160,0
593200,0
593240,0
593280,0
593320,0
593360,0
593400,0
593440,0
593480,0
593520,0
593560,0
593600,0
593640,0
593680,0
593720,0
593760,0
593800,0
593840,0
593880,0
593920,0
593960,0
594000,0
594040,0
594080,0
594120,0
594160,0
594200,0
594240,0
594280,0
594320,0
594360,0
594400,0
594440,0
594480,0
594520,0
594560,0
594600,0
594640,0
594680,0
594720,0
594760,0
594800,0
594840,0
594880,0
594920,0
594960,0
595000,0
595040,0
595080,0
595120,0
595160,0
595200,0
595240,0
595280,0
595320,0
595360,0
595400,0
595440,0
595480,0
595520,0
595560,0
595600,0
595640,0
595680,0
595720,0
595760,0
595800,0
595840,0
595880,0
595920,0
595960,0
596000,0
596040,0
596080,0
596120,0
596160,0
596200,0
596240,0
596280,0
596320,0
596360,0
596400,0
596440,0
596480,0
596520,0
596560,0
596600,0
596640,0
596680,0
596720,0
596760,0
596800,0
596840,0
596880,0
596920,0
596960,0
597000,0
597040,0
597080,0
597120,0
597160,0
597200,0
597240,0
597280,0
597320,0
597360,0
597400,0
597440,0
597480,0
597520,0
597560,0
597600,0
597640,0
597680,0
597720,0
597760,0
597800,0
597840,0
597880,0
597920,0
597960,0
598000,0
598040,0
598080,0
598120,0
598160,0
598200,0
598240,0
598280,0
598320,0
598360,0
598400,0
598440,0
598480,0
598520,0
598560,0
598600,0
598640,0
598680,0
598720,0
598760,0
598800,0
598840,0
598880,0
598920,0
598960,0
599000,0
599040,0
599080,0
599120,0
599160,0
599200,0
599240,0
599280,0
599320,0
599360,0
599400,0
599440,0
599480,0
599520,0
599560,0
599600,0
599640,0
599680,0
599720,0
599760,0
599800,0
599840,0
599880,0
599920,0
599960,0
600000,0
600040,0
600080,0
600120,0
600160,0
600200,0
600240,0
600280,0
600320,0
600360,0
600400,0
600440,0
600480,0
600520,0
600560,0
600600,0
600640,0
600680,0
600720,0
600760,0
600800,0
600840,0
600880,0
600920,0
600960,0
601000,0
601040,0
601080,0
601120,0
601160,0
601200,0
601240,0
601280,0
601320,0
601360,0
601400,0
601440,0
601480,0
601520,0
601560,0
601600,0
601640,0
601680,0
601720,0
601760,0
601800,0
601840,0
601880,0
601920,0
601960,0
602000,0
602040,0
602080,0
602120,0
602160,0
602200,0
602240,0
602280,0
602320,0
602360,0
602400,0
602440,0
602480,0
602520,0
602560,0
602600,0
602640,0
602680,0
602720,0
602760,0
602800,0
602840,0
602880,0
602920,0
602960,0
603000,0
603040,0
603080,0
603120,0
603160,0
603200,0
603240,0
603280,0
603320,0
603360,0
603400,0
603440,0
603480,0
603520,0
603560,0
603600,0
603640,0
603680,0
603720,0
603760,0
603800,0
603840,0
603880,0
603920,0
603960,0
604000,0
604040,0
604080,0
604120,0
604160,0
604200,0
604240,0
604280,0
604320,0
604360,0
604400,0
604440,0
604480,0
604520,0
604560,0
604600,0
604640,0
604680,0
604720,0
604760,0
604800,0
604840,0
604880,0
604920,0
604960,0
605000,0
605040,0
605080,0
605120,0
605160,0
605200,0
605240,0
605280,0
605320,0
605360,0
605400,0
605440,0
605480,0
605520,0
605560,0
605600,0
605640,0
605680,0
605720,0
605760,0
605800,0
605840,0
605880,0
605920,0
605960,0
606000,0
606040,0
606080,0
606120,0
606160,0
606200,0
606240,0
606280,0
606320,0
606360,0
606400,0
606440,0
606480,0
606520,0
606560,0
606600,0
606640,0
606680,0
606720,0
606760,0
606800,0
606840,0
606880,0
606920,0
606960,0
607000,0
607040,0
607080,0
607120,0
607160,0
607200,0
607240,0
607280,0
607320,0
607360,0
607400,0
607440,0
607480,0
607520,0
607560,0
607600,0
607640,0
607680,0
607720,0
607760,0
607800,0
607840,0
607880,0
607920,0
607960,0
608000,0
608040,0
608080,0
608120,0
608160,0
608200,0
608240,0
608280,0
608320,0
608360,0
608400,0
608440,0
608480,0
608520,0
608560,0
608600,0
608640,0
608680,0
608720,0
608760,0
608800,0
608840,0
608880,0
608920,0
608960,0
609000,0
609040,0
609080,0
609120,0
609160,0
609200,0
609240,0
609280,0
609320,0
609360,0
609400,0
609440,0
609480,0
609520,0
609560,0
609600,0
609640,0
609680,0
609720,0
609760,0
609800,0
609840,0
609880,0
609920,0
609960,0
610000,0
610040,0
610080,0
610120,0
610160,0
610200,0
610240,0
610280,0
610320,0
610360,0
610400,0
610440,0
610480,0
610520,0
610560,0
610600,0
610640,0
610680,0
610720,0
610760,0
610800,0
610840,0
610880,0
610920,0
610960,0
611000,0
611040,0
611080,0
611120,0
611160,0
611200,0
611240,0
611280,0
611320,0
611360,0
611400,0
611440,0
611480,0
611520,0
611560,0
611600,0
611640,0
611680,0
611720,0
611760,0
611800,0
611840,0
611880,0
611920,0
611960,0
612000,0
612040,0
612080,0
612120,0
612160,0
612200,0
612240,0
612280,0
612320,0
612360,0
612400,0
612440,0
612480,0
612520,0
612560,0
612600,0
612640,0
612680,0
612720,0
612760,0
612800,0
612840,0
612880,0
612920,0
612960,0
613000,0
613040,0
613080,0
613120,0
613160,0
613200,0
613240,0
613280,0
613320,0
613360,0
613400,0
613440,0
613480,0
613520,0
613560,0
613600,0
613640,0
613680,0
613720,0
613760,0
613800,0
613840,0
613880,0
613920,0
613960,0
614000,0
614040,0
614080,0
614120,0
614160,0
614200,0
614240,0
614280,0
614320,0
614360,0
614400,0
614440,0
614480,0
614520,0
614560,0
614600,0
614640,0
614680,0
614720,0
614760,0
614800,0
614840,0
614880,0
614920,0
614960,0
615000,0
615040,0
615080,0
615120,0
615160,0
615200,0
615240,0
615280,0
615320,0
615360,0
615400,0
615440,0
615480,0
615520,0
615560,0
615600,0
615640,0
615680,0
615720,0
615760,0
615800,0
615840,0
615880,0
615920,0
615960,0
616000,0
616040,0
616080,0
616120,0
616160,0
616200,0
616240,0
616280,0
616320,0
616360,0
616400,0
616440,0
616480,0
616520,0
616560,0
616600,0
616640,0
616680,0
616720,0
616760,0
616800,0
616840,0
616880,0
616920,0
616960,0
617000,0
617040,0
617080,0
617120,0
617160,0
617200,0
617240,0
617280,0
617320,0
617360,0
617400,0
617440,0
617480,0
617520,0
617560,0
617600,0
617640,0
617680,0
617720,0
617760,0
617800,0
617840,0
617880,0
617920,0
617960,0
618000,0
618040,0
618080,0
618120,0
618160,0
618200,0
618240,0
618280,0
618320,0
618360,0
618400,0
618440,0
618480,0
618520,0
618560,0
618600,0
618640,0
618680,0
618720,0
618760,0
618800,0
618840,0
618880,0
618920,0
618960,0
619000,0
619040,0
619080,0
619120,0
619160,0
619200,0
619240,0
619280,0
619320,0
619360,0
619400,0
619440,0
619480,0
619520,0
619560,0
619600,0
619640,0
619680,0
619720,0
619760,0
619800,0
619840,0
619880,0
619920,0
619960,0
620000,0
620040,0
620080,0
620120,0
620160,0
620200,0
620240,0
620280,0
620320,0
620360,0
620400,0
620440,0
620480,0
620520,0
620560,0
620600,0
620640,0
620680,0
620720,0
620760,0
620800,0
620840,0
620880,0
620920,0
620960,0
621000,0
621040,0
621080,0
621120,0
621160,0
621200,0
621240,0
621280,0
621320,0
621360,0
621400,0
621440,0
621480,0
621520,0
621560,0
621600,0
621640,0
621680,0
621720,0
621760,0
621800,0
621840,0
621880,0
621920,0
621960,0
622000,0
622040,0
622080,0
622120,0
622160,0
622200,0
622240,0
622280,0
622320,0
622360,0
622400,0
622440,0
622480,0
622520,0
622560,0
622600,0
622640,0
622680,0
622720,0
622760,0
622800,0
622840,0
622880,0
622920,0
622960,0
623000,0
623040,0
623080,0
623120,0
623160,0
623200,0
623240,0
623280,0
623320,0
623360,0
623400,0
623440,0
623480,0
623520,0
623560,0
623600,0
623640,0
623680,0
623720,0
623760,0
623800,0
623840,0
623880,0
623920,0
623960,0
624000,0
624040,0
624080,0
624120,0
624160,0
624200,0
624240,0
624280,0
624320,0
624360,0
624400,0
624440,0
624480,0
624520,0
624560,0
624600,0
624640,0
624680,0
624720,0
624760,0
624800,0
624840,0
624880,0
624920,0
624960,0
625000,0
625040,0
625080,0
625120,0
625160,0
625200,0
625240,0
625280,0
625320,0
625360,0
625400,0
625440,0
625480,0
625520,0
625560,0
625600,0
625640,0
625680,0
625720,0
625760,0
625800,0
625840,0
625880,0
625920,0
625960,0
626000,0
626040,0
626080,0
626120,0
626160,0
626200,0
626240,0
626280,0
626320,0
626360,0
626400,0
626440,0
626480,0
626520,0
626560,0
626600,0
626640,0
626680,0
626720,0
626760,0
626800,0
626840,0
626880,0
626920,0
626960,0
627000,0
627040,0
627080,0
627120,0
627160,0
627200,0
627240,0
627280,0
627320,0
627360,0
627400,0
627440,0
627480,0
627520,0
627560,0
627600,0
627640,0
627680,0
627720,0
627760,0
627800,0
627840,0
627880,0
627920,0
627960,0
628000,0
628040,0
628080,0
628120,0
628160,0
628200,0
628240,0
628280,0
628320,0
628360,0
628400,0
628440,0
628480,0
628520,0
628560,0
628600,0
628640,0
628680,0
628720,0
628760,0
628800,0
628840,0
628880,0
628920,0
628960,0
629000,0
629040,0
629080,0
629120,0
629160,0
629200,0
629240,0
629280,0
629320,0
629360,0
629400,0
629440,0
629480,0
629520,0
629560,0
629600,0
629640,0
629680,0
629720,0
629760,0
629800,0
629840,0
629880,0
629920,0
629960,0
630000,0
630040,0
630080,0
630120,0
630160,0
630200,0
630240,0
630280,0
630320,0
630360,0
630400,0
630440,0
630480,0
630520,0
630560,0
630600,0
630640,0
630680,0
630720,0
630760,0
630800,0
630840,0
630880,0
630920,0
630960,0
631000,0
631040,0
631080,0
631120,0
631160,0
631200,0
631240,0
631280,0
631320,0
631360,0
631400,0
631440,0
631480,0
631520,0
631560,0
631600,0
631640,0
631680,0
631720,0
631760,0
631800,0
631840,0
631880,0
631920,0
631960,0
632000,0
632040,0
632080,0
632120,0
632160,0
632200,0
632240,0
632280,0
632320,0
632360,0
632400,0
632440,0
632480,0
632520,0
632560,0
632600,0
632640,0
632680,0
632720,0
632760,0
632800,0
632840,0
632880,0
632920,0
632960,0
633000,0
633040,0
633080,0
633120,0
633160,0
633200,0
633240,0
633280,0
633320,0
633360,0
633400,0
633440,0
633480,0
633520,0
633560,0
633600,0
633640,0
633680,0
633720,0
633760,0
633800,0
633840,0
633880,0
633920,0
633960,0
634000,0
634040,0
634080,0
634120,0
634160,0
634200,0
634240,0
634280,0
634320,0
634360,0
634400,0
634440,0
634480,0
634520,0
634560,0
634600,0
634640,0
634680,0
634720,0
634760,0
634800,0
634840,0
634880,0
634920,0
634960,0
635000,0
635040,0
635080,0
635120,0
635160,0
635200,0
635240,0
635280,0
635320,0
635360,0
635400,0
635440,0
635480,0
635520,0
635560,0
635600,0
635640,0
635680,0
635720,0
635760,0
635800,0
635840,0
635880,0
635920,0
635960,0
636000,0
636040,0
636080,0
636120,0
636160,0
636200,0
636240,0
636280,0
636320,0
636360,0
636400,0
636440,0
636480,0
636520,0
636560,0
636600,0
636640,0
636680,0
636720,0
636760,0
636800,0
636840,0
636880,0
636920,0
636960,0
637000,0
637040,0
637080,0
637120,0
637160,0
637200,0
637240,0
637280,0
637320,0
637360,0
637400,0
637440,0
637480,0
637520,0
637560,0
637600,0
637640,0
637680,0
637720,0
637760,0
637800,0
637840,0
637880,0
637920,0
637960,0
638000,0
638040,0
638080,0
638120,0
638160,0
638200,0
638240,0
638280,0
638320,0
638360,0
638400,0
638440,0
638480,0
638520,0
638560,0
638600,0
638640,0
638680,0
638720,0
638760,0
638800,0
638840,0
638880,0
638920,0
638960,0
639000,0
639040,0
639080,0
639120,0
639160,0
639200,0
639240,0
639280,0
639320,0
639360,0
639400,0
639440,0
639480,0
639520,0
639560,0
639600,0
639640,0
639680,0
639720,0
639760,0
639800,0
639840,0
639880,0
639920,0
639960,0
640000,0
640040,0
640080,0
640120,0
640160,0
640200,0
640240,0
640280,0
640320,0
640360,0
640400,0
640440,0
640480,0
640520,0
640560,0
640600,0
640640,0
640680,0
640720,0
640760,0
640800,0
640840,0
640880,0
640920,0
640960,0
641000,0
641040,0
641080,0
641120,0
641160,0
641200,0
641240,0
641280,0
641320,0
641360,0
641400,0
641440,0
641480,0
641520,0
641560,0
641600,0
641640,0
641680,0
641720,0
641760,0
641800,0
641840,0
641880,0
641920,0
641960,0
642000,0
642040,0
642080,0
642120,0
642160,0
642200,0
642240,0
642280,0
642320,0
642360,0
642400,0
642440,0
642480,0
642520,0
642560,0
