Timestamp,X_AXIS_CHEAT,Y_AXIS_CHEAT
185880.0,0,0
185920.00000000003,0,0
185960.0,0,0
186000.0,0,0
186040.0,0,0
186080.0,0,0
186120.0,0,0
186160.0,0,0
186200.00000000003,0,0
186240.0,0,0
186280.0,0,0
186320.0,0,0
186360.0,0,0
186400.0,0,0
186440.0,0,0
186480.0,0,0
186520.0,0,0
186560.0,0,0
186600.0,0,0
186640.00000000003,0,0
186680.0,0,0
186720.0,0,0
186760.0,0,0
186800.0,0,0
186840.0,0,0
186880.0,0,0
186920.00000000003,0,0
186960.0,0,0
187000.0,0,0
187040.0,0,0
187080.0,0,0
187120.0,0,0
187160.0,0,1
187200.00000000003,0,1
187240.0,0,1
187280.0,0,1
187320.0,0,1
187360.0,0,1
187400.0,0,1
187440.0,0,1
187480.0,0,1
187520.0,0,1
187560.0,0,1
187600.0,0,1
187640.00000000003,0,1
187680.0,0,1
187720.0,0,1
187760.0,0,1
187800.0,0,1
187840.0,0,0
187880.0,0,0
187920.00000000003,0,0
187960.0,0,0
188000.0,0,0
188040.0,0,0
188080.0,0,0
188120.0,0,0
188160.0,0,0
188200.00000000003,0,0
188240.0,0,0
188280.0,0,0
188320.0,0,0
188360.0,0,0
188400.0,0,0
188440.0,0,0
188480.0,0,0
188520.0,0,0
188560.0,0,0
188600.0,0,0
188640.00000000003,0,0
188680.0,0,0
188720.0,0,0
188760.0,0,0
188800.0,0,0
188840.0,0,0
188880.0,0,0
188920.00000000003,0,0
188960.0,0,0
189000.0,0,0
189040.0,0,0
189080.0,0,0
189120.0,0,0
189160.0,0,0
189200.00000000003,0,0
189240.0,0,0
189280.0,0,0
189320.0,0,0
189360.0,0,0
189400.0,0,0
189440.0,0,0
189480.0,0,0
189520.0,0,0
189560.0,0,0
189600.0,0,0
189640.00000000003,0,0
189680.0,0,0
189720.0,0,0
189760.0,0,0
189800.0,0,0
189840.0,0,0
189880.0,0,0
189920.00000000003,0,0
189960.0,0,0
190000.0,0,0
190040.0,0,0
190080.0,0,0
190120.0,0,0
190160.0,0,0
190200.00000000003,0,0
190240.0,0,0
190280.0,0,0
190320.0,0,0
190360.0,0,0
190400.0,0,0
190440.0,0,0
190480.0,0,0
190520.0,0,0
190560.0,0,0
190600.0,0,0
190640.00000000003,0,0
190680.0,0,0
190720.0,0,0
190760.0,0,0
190800.0,0,0
190840.0,0,0
190880.0,0,0
190920.00000000003,0,0
190960.0,0,0
191000.0,0,0
191040.0,0,0
191080.0,0,0
191120.0,0,0
191160.0,0,0
191200.00000000003,0,0
191240.0,0,0
191280.0,0,0
191320.0,0,0
191360.0,0,0
191400.0,0,0
191440.0,0,0
191480.00000000003,0,0
191520.0,0,0
191560.0,0,0
191600.0,0,0
191640.00000000003,0,0
191680.0,0,0
191720.0,0,0
191760.0,0,0
191800.0,0,0
191840.0,0,0
191880.0,0,0
191920.00000000003,0,0
191960.0,0,0
192000.0,0,0
192040.0,0,0
192080.0,0,0
192120.0,0,0
192160.0,0,0
192200.00000000003,0,0
192240.0,0,0
192280.0,0,0
192320.0,0,0
192360.0,0,0
192400.0,0,0
192440.0,0,0
192480.00000000003,0,0
192520.0,0,0
192560.0,0,0
192600.0,0,0
192640.00000000003,0,0
192680.0,0,0
192720.0,0,0
192760.0,0,0
192800.0,0,0
192840.0,0,0
192880.0,0,0
192920.00000000003,0,0
192960.0,0,0
193000.0,0,0
193040.0,0,0
193080.0,0,0
193120.0,0,0
193160.0,0,0
193200.00000000003,0,0
193240.0,0,0
193280.0,0,0
193320.0,0,0
193360.0,0,0
193400.0,0,0
193440.0,0,0
193480.00000000003,0,0
193520.0,0,0
193560.0,0,0
193600.0,0,0
193640.00000000003,0,0
193680.0,0,0
193720.0,0,0
193760.0,0,0
193800.0,0,0
193840.0,0,0
193880.0,0,0
193920.00000000003,0,0
193960.0,0,0
194000.0,0,0
194040.0,0,0
194080.0,0,0
194120.0,0,0
194160.0,0,0
194200.00000000003,0,0
194240.0,0,0
194280.0,0,0
194320.0,0,0
194360.0,0,0
194400.0,0,0
194440.0,0,0
194480.00000000003,0,0
194520.0,0,0
194560.0,0,0
194600.0,0,0
194640.00000000003,0,0
194680.0,0,0
194720.0,0,0
194760.0,0,0
194800.0,0,0
194840.0,0,0
194880.0,0,0
194920.00000000003,0,0
194960.0,0,0
195000.0,0,0
195040.0,0,0
195080.0,0,0
195120.0,0,0
195160.0,0,0
195200.00000000003,0,0
195240.0,0,0
195280.0,0,0
195320.0,0,0
195360.0,0,0
195400.0,0,0
195440.0,0,0
195480.00000000003,0,0
195520.0,0,0
195560.0,0,0
195600.0,0,0
195640.00000000003,0,0
195680.0,0,0
195720.0,0,0
195760.0,0,0
195800.0,0,0
195840.0,0,0
195880.0,0,0
195920.00000000003,0,0
195960.0,0,0
196000.0,0,0
196040.0,0,0
196080.0,0,0
196120.0,0,0
196160.0,0,0
196200.00000000003,0,0
196240.0,0,0
196280.0,0,0
196320.0,0,0
196360.0,0,0
196400.0,0,0
196440.0,0,0
196480.00000000003,0,0
196520.0,0,0
196560.0,0,0
196600.0,0,0
196640.00000000003,0,0
196680.0,0,0
196720.0,0,0
196760.0,0,0
196800.0,0,0
196840.0,0,0
196880.0,0,0
196920.00000000003,0,0
196960.0,0,0
197000.0,0,0
197040.0,0,0
197080.0,0,0
197120.0,0,0
197160.0,0,0
197200.00000000003,0,0
197240.0,0,0
197280.0,0,0
197320.0,0,0
197360.0,0,0
197400.0,0,0
197440.0,0,0
197480.00000000003,0,0
197520.0,0,0
197560.0,0,0
197600.0,0,0
197640.00000000003,0,0
197680.0,0,0
197720.0,0,0
197760.0,0,0
197800.0,0,0
197840.0,0,0
197880.0,0,0
197920.00000000003,0,0
197960.0,0,0
198000.0,0,0
198040.0,0,0
198080.0,0,0
198120.0,0,0
198160.0,0,0
198200.00000000003,0,0
198240.0,0,0
198280.0,0,0
198320.0,0,0
198360.0,0,0
198400.0,0,0
198440.0,0,0
198480.00000000003,0,0
198520.0,0,0
198560.0,0,0
198600.0,0,0
198640.00000000003,0,0
198680.0,0,0
198720.0,0,0
198760.0,0,0
198800.0,0,0
198840.0,0,0
198880.0,0,0
198920.00000000003,0,0
198960.0,0,0
199000.0,0,0
199040.0,0,0
199080.0,0,0
199120.0,0,0
199160.0,0,0
199200.00000000003,0,0
199240.0,0,0
199280.0,0,0
199320.0,0,0
199360.0,0,0
199400.0,0,0
199440.0,0,0
199480.00000000003,0,0
199520.0,0,0
199560.0,0,0
199600.0,0,0
199640.00000000003,0,0
199680.0,0,0
199720.0,0,0
199760.0,0,0
199800.0,0,0
199840.0,0,0
199880.0,0,0
199920.00000000003,0,0
199960.0,0,0
200000.0,0,0
200040.0,0,0
200080.0,0,0
200120.0,0,0
200160.0,0,0
200200.00000000003,0,0
200240.0,0,0
200280.0,0,0
200320.0,0,0
200360.0,0,0
200400.0,0,0
200440.0,0,0
200480.00000000003,0,0
200520.0,0,0
200560.0,0,0
200600.0,0,0
200640.00000000003,0,0
200680.0,0,0
200720.0,0,0
200760.0,0,0
200800.0,0,0
200840.0,0,0
200880.0,0,0
200920.00000000003,0,0
200960.0,0,0
201000.0,0,0
201040.0,0,0
201080.0,0,0
201120.0,0,0
201160.0,0,0
201200.00000000003,0,0
201240.0,0,0
201280.0,0,0
201320.0,0,0
201360.0,0,0
201400.0,0,0
201440.0,0,0
201480.00000000003,0,0
201520.0,0,0
201560.0,0,0
201600.0,0,0
201640.00000000003,0,0
201680.0,0,0
201720.0,0,0
201760.0,0,0
201800.0,0,0
201840.0,0,0
201880.0,0,0
201920.00000000003,0,0
201960.0,0,0
202000.0,0,0
202040.0,0,0
202080.0,0,0
202120.0,0,0
202160.0,0,0
202200.00000000003,0,0
202240.0,0,0
202280.0,0,0
202320.0,0,0
202360.0,0,0
202400.0,0,0
202440.0,0,0
202480.00000000003,0,0
202520.0,0,0
202560.0,0,0
202600.0,0,0
202640.00000000003,0,0
202680.0,0,0
202720.0,0,0
202760.0,0,0
202800.0,0,0
202840.0,0,0
202880.0,0,0
202920.00000000003,0,0
202960.0,0,0
203000.0,0,0
203040.0,0,0
203080.0,0,0
203120.0,0,0
203160.0,0,0
203200.00000000003,0,0
203240.0,0,0
203280.0,0,0
203320.0,0,0
203360.0,0,0
203400.0,0,0
203440.0,0,0
203480.00000000003,0,0
203520.0,0,0
203560.0,0,0
203600.0,0,0
203640.00000000003,0,0
203680.0,0,0
203720.0,0,0
203760.0,0,0
203800.0,0,0
203840.0,0,0
203880.0,0,0
203920.00000000003,0,0
203960.0,0,0
204000.0,0,0
204040.0,0,0
204080.0,0,0
204120.0,0,0
204160.0,0,0
204200.00000000003,0,0
204240.0,0,0
204280.0,0,0
204320.0,0,0
204360.0,0,0
204400.0,0,0
204440.0,0,0
204480.00000000003,0,0
204520.0,0,0
204560.0,0,0
204600.0,0,0
204640.00000000003,0,1
204680.0,0,1
204720.0,0,1
204760.0,0,1
204800.0,0,1
204840.0,0,1
204880.0,0,1
204920.00000000003,0,1
204960.0,0,1
205000.0,0,1
205040.0,0,1
205080.0,0,1
205120.0,0,1
205160.0,0,1
205200.00000000003,0,1
205240.0,0,1
205280.0,0,1
205320.0,0,1
205360.0,0,1
205400.0,0,1
205440.0,0,1
205480.00000000003,0,1
205520.0,0,1
205560.0,0,1
205600.0,0,1
205640.00000000003,0,1
205680.0,0,1
205720.0,0,1
205760.0,0,1
205800.0,0,1
205840.0,0,1
205880.0,0,1
205920.00000000003,0,1
205960.0,0,1
206000.0,0,1
206040.0,0,1
206080.0,0,1
206120.0,0,1
206160.0,0,1
206200.00000000003,0,1
206240.0,0,1
206280.0,0,1
206320.0,0,1
206360.0,0,1
206400.0,0,1
206440.0,0,1
206480.00000000003,0,1
206520.0,0,1
206560.0,0,1
206600.0,0,1
206640.00000000003,0,1
206680.0,0,1
206720.0,0,1
206760.0,0,1
206800.0,0,1
206840.0,0,1
206880.0,0,1
206920.00000000003,0,1
206960.0,0,1
207000.0,0,1
207040.0,0,1
207080.0,0,1
207120.0,0,1
207160.0,0,1
207200.00000000003,0,1
207240.0,0,1
207280.0,0,1
207320.0,0,1
207360.0,0,1
207400.0,0,1
207440.0,0,1
207480.00000000003,0,1
207520.0,0,1
207560.0,0,1
207600.0,0,1
207640.00000000003,0,1
207680.0,0,1
207720.0,0,1
207760.0,0,1
207800.0,0,1
207840.0,0,1
207880.0,0,0
207920.00000000003,0,0
207960.0,0,0
208000.0,0,0
208040.0,0,0
208080.0,0,0
208120.0,0,0
208160.0,0,0
208200.00000000003,0,0
208240.0,0,0
208280.0,0,0
208320.0,0,0
208360.0,0,0
208400.0,0,0
208440.0,0,0
208480.00000000003,0,0
208520.0,0,0
208560.0,0,0
208600.0,0,0
208640.00000000003,0,0
208680.0,0,0
208720.0,0,0
208760.0,0,0
208800.0,0,0
208840.0,0,0
208880.0,0,0
208920.00000000003,0,0
208960.0,0,0
209000.0,0,0
209040.0,0,0
209080.0,0,0
209120.0,0,0
209160.0,0,0
209200.00000000003,0,0
209240.0,0,0
209280.0,0,0
209320.0,0,0
209360.0,0,0
209400.0,0,0
209440.0,0,0
209480.00000000003,0,0
209520.0,0,0
209560.0,0,0
209600.0,0,0
209640.00000000003,0,0
209680.0,0,0
209720.0,0,0
209760.0,0,0
209800.0,0,0
209840.0,0,0
209880.0,0,0
209920.00000000003,0,0
209960.0,0,0
210000.0,0,0
210040.0,0,0
210080.0,0,0
210120.0,0,0
210160.0,0,0
210200.00000000003,0,0
210240.0,0,0
210280.0,0,0
210320.0,0,0
210360.0,0,0
210400.0,0,0
210440.0,0,0
210480.00000000003,0,0
210520.0,0,0
210560.0,0,0
210600.0,0,0
210640.00000000003,0,0
210680.0,0,0
210720.0,0,0
210760.0,0,0
210800.0,0,0
210840.0,0,0
210880.0,0,0
210920.00000000003,0,0
210960.0,0,0
211000.0,0,0
211040.0,0,0
211080.0,0,0
211120.0,0,0
211160.0,0,0
211200.00000000003,0,0
211240.0,0,0
211280.0,0,0
211320.0,0,0
211360.0,0,0
211400.0,0,0
211440.0,0,0
211480.00000000003,0,0
211520.0,0,0
211560.0,0,0
211600.0,0,0
211640.00000000003,0,0
211680.0,0,0
211720.0,0,0
211760.0,0,0
211800.0,0,0
211840.0,0,0
211880.0,0,0
211920.00000000003,0,0
211960.0,0,0
212000.0,0,0
212040.0,0,0
212080.0,0,0
212120.0,0,0
212160.0,0,0
212200.00000000003,0,0
212240.0,0,0
212280.0,0,0
212320.0,0,0
212360.0,0,0
212400.0,0,0
212440.0,0,0
212480.00000000003,0,0
212520.0,0,0
212560.0,0,0
212600.0,0,0
212640.00000000003,0,0
212680.0,0,0
212720.0,0,0
212760.0,0,0
212800.0,0,0
212840.0,0,0
212880.0,0,0
212920.00000000003,0,0
212960.0,0,0
213000.0,0,0
213040.0,0,0
213080.0,0,0
213120.0,0,0
213160.0,0,0
213200.00000000003,0,0
213240.0,0,0
213280.0,0,0
213320.0,0,0
213360.0,0,0
213400.0,0,0
213440.0,0,1
213480.00000000003,0,0
213520.0,0,1
213560.0,0,0
213600.0,0,0
213640.00000000003,0,0
213680.0,0,0
213720.0,0,0
213760.0,0,0
213800.0,0,0
213840.0,0,0
213880.0,0,0
213920.00000000003,0,0
213960.0,0,0
214000.0,0,0
214040.0,0,0
214080.0,0,0
214120.0,0,0
214160.0,0,0
214200.00000000003,0,0
214240.0,0,0
214280.0,0,0
214320.0,0,0
214360.0,0,0
214400.0,0,0
214440.0,0,0
214480.00000000003,0,0
214520.0,0,0
214560.0,0,0
214600.0,0,0
214640.00000000003,0,0
214680.0,0,0
214720.0,0,0
214760.0,0,0
214800.0,0,0
214840.0,0,0
214880.0,0,0
214920.00000000003,0,0
214960.0,0,0
215000.0,0,0
215040.0,0,0
215080.0,0,0
215120.0,0,0
215160.0,0,0
215200.00000000003,0,0
215240.0,0,0
215280.0,0,0
215320.0,0,0
215360.0,0,0
215400.0,0,0
215440.0,0,0
215480.00000000003,0,0
215520.0,0,0
215560.0,0,0
215600.0,0,0
215640.00000000003,0,0
215680.0,0,0
215720.0,0,0
215760.0,0,0
215800.0,0,0
215840.0,0,0
215880.0,0,0
215920.00000000003,0,0
215960.0,0,0
216000.0,0,0
216040.0,0,0
216080.0,0,0
216120.0,0,0
216160.0,0,0
216200.00000000003,0,0
216240.0,0,0
216280.0,0,0
216320.0,0,0
216360.0,0,0
216400.0,0,0
216440.0,0,0
216480.00000000003,0,0
216520.0,0,0
216560.0,0,0
216600.0,0,0
216640.00000000003,0,0
216680.0,0,0
216720.0,0,0
216760.0,0,0
216800.0,0,0
216840.0,0,0
216880.0,0,0
216920.00000000003,0,0
216960.0,0,0
217000.0,0,0
217040.0,0,0
217080.0,0,0
217120.0,0,0
217160.0,0,0
217200.00000000003,0,0
217240.0,0,0
217280.0,0,0
217320.0,0,0
217360.0,0,0
217400.0,0,0
217440.0,0,0
217480.00000000003,0,0
217520.0,0,0
217560.0,0,0
217600.0,0,0
217640.00000000003,0,0
217680.0,0,0
217720.0,0,0
217760.0,0,0
217800.0,0,0
217840.0,0,0
217880.0,0,0
217920.00000000003,0,0
217960.0,0,0
218000.0,0,0
218040.0,0,0
218080.0,0,0
218120.0,0,0
218160.0,0,0
218200.00000000003,0,0
218240.0,0,0
218280.0,0,0
218320.0,0,0
218360.0,0,0
218400.0,0,0
218440.0,0,0
218480.00000000003,0,0
218520.0,0,0
218560.0,0,0
218600.0,0,0
218640.00000000003,0,0
218680.0,0,0
218720.0,0,0
218760.0,0,0
218800.0,0,0
218840.0,0,0
218880.0,0,0
218920.00000000003,0,0
218960.0,0,0
219000.0,0,0
219040.0,0,0
219080.0,0,0
219120.0,0,0
219160.0,0,0
219200.00000000003,0,0
219240.0,0,0
219280.0,0,0
219320.0,0,0
219360.0,0,0
219400.0,0,0
219440.0,0,0
219480.00000000003,0,0
219520.0,0,0
219560.0,0,0
219600.0,0,0
219640.00000000003,0,0
219680.0,0,0
219720.0,0,0
219760.0,0,0
219800.0,0,0
219840.0,0,0
219880.0,0,0
219920.00000000003,0,0
219960.0,0,0
220000.0,0,0
220040.0,0,0
220080.0,0,0
220120.0,0,0
220160.0,0,0
220200.00000000003,0,0
220240.0,0,0
220280.0,0,0
220320.0,0,0
220360.0,0,0
220400.0,0,0
220440.0,0,0
220480.00000000003,0,0
220520.0,0,0
220560.0,0,0
220600.0,0,0
220640.00000000003,0,0
220680.0,0,0
220720.0,0,0
220760.0,0,0
220800.0,0,0
220840.0,0,0
220880.0,0,0
220920.00000000003,0,0
220960.0,0,0
221000.0,0,0
221040.0,0,0
221080.0,0,0
221120.0,0,0
221160.0,0,0
221200.00000000003,0,0
221240.0,0,0
221280.0,0,0
221320.0,0,0
221360.0,0,0
221400.0,0,0
221440.0,0,0
221480.00000000003,0,0
221520.0,0,0
221560.0,0,0
221600.0,0,0
221640.00000000003,0,0
221680.0,0,0
221720.0,0,0
221760.0,0,0
221800.0,0,0
221840.0,0,0
221880.0,0,0
221920.00000000003,0,0
221960.0,0,0
222000.0,0,0
222040.0,0,0
222080.0,0,0
222120.0,0,0
222160.0,0,0
222200.00000000003,0,0
222240.0,0,0
222280.0,0,0
222320.0,0,0
222360.0,0,0
222400.0,0,0
222440.0,0,0
222480.00000000003,0,0
222520.0,0,0
222560.0,0,0
222600.0,0,0
222640.00000000003,0,0
222680.0,0,0
222720.0,0,0
222760.0,0,0
222800.0,0,0
222840.0,0,0
222880.0,0,0
222920.00000000003,0,0
222960.0,0,0
223000.0,0,0
223040.0,0,0
223080.0,0,0
223120.0,0,0
223160.0,0,0
223200.00000000003,0,0
223240.0,0,0
223280.0,0,0
223320.0,0,0
223360.0,0,0
223400.0,0,0
223440.0,0,0
223480.00000000003,0,0
223520.0,0,0
223560.0,0,0
223600.0,0,0
223640.00000000003,0,0
223680.0,0,0
223720.0,0,0
223760.0,0,0
223800.0,0,0
223840.0,0,0
223880.0,0,0
223920.00000000003,0,0
223960.0,0,0
224000.0,0,0
224040.0,0,0
224080.0,0,0
224120.0,0,0
224160.0,0,0
224200.00000000003,0,0
224240.0,0,0
224280.0,0,0
224320.0,0,0
224360.0,0,0
224400.0,0,0
224440.0,0,0
224480.00000000003,0,0
224520.0,0,0
224560.0,0,0
224600.0,0,0
224640.00000000003,0,0
224680.0,0,0
224720.0,0,0
224760.0,0,0
224800.0,0,0
224840.0,0,0
224880.0,0,0
224920.00000000003,0,0
224960.0,0,0
225000.0,0,0
225040.0,0,0
225080.0,0,0
225120.0,0,0
225160.0,0,0
225200.00000000003,0,0
225240.0,0,0
225280.0,0,0
225320.0,0,0
225360.0,0,0
225400.0,0,0
225440.0,0,0
225480.00000000003,0,0
225520.0,0,0
225560.0,0,0
225600.0,0,0
225640.00000000003,0,0
225680.0,0,0
225720.0,0,0
225760.0,0,0
225800.0,0,0
225840.0,0,0
225880.0,0,0
225920.00000000003,0,0
225960.0,0,0
226000.0,0,0
226040.0,0,0
226080.0,0,0
226120.0,0,0
226160.0,0,0
226200.00000000003,0,0
226240.0,0,0
226280.0,0,0
226320.0,0,0
226360.0,0,0
226400.0,0,0
226440.0,0,0
226480.00000000003,0,0
226520.0,0,0
226560.0,0,0
226600.0,0,0
226640.00000000003,0,0
226680.0,0,0
226720.0,0,0
226760.0,0,0
226800.0,0,0
226840.0,0,0
226880.0,0,0
226920.00000000003,0,0
226960.0,0,0
227000.0,0,0
227040.0,0,0
227080.0,0,0
227120.0,0,0
227160.0,0,0
227200.00000000003,0,0
227240.0,0,0
227280.0,0,0
227320.0,0,0
227360.0,0,0
227400.0,0,0
227440.0,0,0
227480.00000000003,0,0
227520.0,0,0
227560.0,0,0
227600.0,0,0
227640.00000000003,0,0
227680.0,0,0
227720.0,0,0
227760.0,0,0
227800.0,0,0
227840.0,0,0
227880.0,0,0
227920.00000000003,0,0
227960.0,0,0
228000.0,0,0
228040.0,0,0
228080.0,0,0
228120.0,0,0
228160.0,0,0
228200.00000000003,0,0
228240.0,0,0
228280.0,0,0
228320.0,0,0
228360.0,0,0
228400.0,0,0
228440.0,0,0
228480.00000000003,0,0
228520.0,0,0
228560.0,0,0
228600.0,0,0
228640.00000000003,0,0
228680.0,0,0
228720.0,0,0
228760.0,0,0
228800.0,0,0
228840.0,0,0
228880.0,0,0
228920.00000000003,0,0
228960.0,0,0
229000.0,0,0
229040.0,0,0
229080.0,0,0
229120.0,0,0
229160.0,0,0
229200.00000000003,0,0
229240.0,0,0
229280.0,0,0
229320.0,0,0
229360.0,0,0
229400.0,0,0
229440.0,0,0
229480.00000000003,0,0
229520.0,0,0
229560.0,0,0
229600.0,0,0
229640.00000000003,0,0
229680.0,0,0
229720.0,0,0
229760.0,0,0
229800.0,0,0
229840.0,0,0
229880.0,0,0
229920.00000000003,0,0
229960.0,0,0
230000.0,0,0
230040.0,0,0
230080.0,0,0
230120.0,0,0
230160.0,0,0
230200.00000000003,0,0
230240.0,0,0
230280.0,0,0
230320.0,0,0
230360.0,0,0
230400.0,0,0
230440.0,0,0
230480.00000000003,0,0
230520.0,0,0
230560.0,0,0
230600.0,0,0
230640.00000000003,0,0
230680.0,0,0
230720.0,0,0
230760.0,0,0
230800.0,0,0
230840.0,0,0
230880.0,0,0
230920.00000000003,0,0
230960.0,0,0
231000.0,0,0
231040.0,0,0
231080.0,0,0
231120.0,0,0
231160.0,0,0
231200.00000000003,0,0
231240.0,0,0
231280.0,0,0
231320.0,0,0
231360.0,0,0
231400.0,0,0
231440.0,0,0
231480.00000000003,0,0
231520.0,0,0
231560.0,0,0
231600.0,0,0
231640.00000000003,0,0
231680.0,0,0
231720.0,0,0
231760.0,0,0
231800.0,0,0
231840.0,0,0
231880.0,0,0
231920.00000000003,0,0
231960.0,0,0
232000.0,0,0
232040.0,0,0
232080.0,0,0
232120.0,0,0
232160.0,0,0
232200.00000000003,0,0
232240.0,0,0
232280.0,0,0
232320.0,0,0
232360.0,0,0
232400.0,0,0
232440.0,0,0
232480.00000000003,0,0
232520.0,0,0
232560.0,0,0
232600.0,0,0
232640.00000000003,0,0
232680.0,0,0
232720.0,0,0
232760.0,0,0
232800.0,0,0
232840.0,0,0
232880.0,0,0
232920.00000000003,0,0
232960.0,0,0
233000.0,0,0
233040.0,0,0
233080.0,0,0
233120.0,0,0
233160.0,0,0
233200.00000000003,0,0
233240.0,0,0
233280.0,0,0
233320.0,0,0
233360.0,0,0
233400.0,0,0
233440.0,0,0
233480.00000000003,0,0
233520.0,0,0
233560.0,0,0
233600.0,0,0
233640.00000000003,0,0
233680.0,0,0
233720.0,0,0
233760.0,0,0
233800.0,0,0
233840.0,0,0
233880.0,0,0
233920.00000000003,0,0
233960.0,0,0
234000.0,0,0
234040.0,0,0
234080.0,0,0
234120.0,0,0
234160.0,0,0
234200.00000000003,0,0
234240.0,0,0
234280.0,0,0
234320.0,0,0
234360.0,0,0
234400.0,0,0
234440.0,0,0
234480.00000000003,0,1
234520.0,0,1
234560.0,0,1
234600.0,0,1
234640.00000000003,0,1
234680.0,0,1
234720.0,0,1
234760.0,0,1
234800.0,0,1
234840.0,0,1
234880.0,0,1
234920.00000000003,0,1
234960.0,0,1
235000.0,0,1
235040.0,0,1
235080.0,0,1
235120.0,0,1
235160.0,0,1
235200.00000000003,0,0
235240.0,0,1
235280.0,0,1
235320.0,0,1
235360.0,0,1
235400.0,0,1
235440.0,0,1
235480.00000000003,0,1
235520.0,0,1
235560.0,0,1
235600.0,0,1
235640.00000000003,0,1
235680.0,0,1
235720.0,0,1
235760.0,0,1
235800.0,0,1
235840.0,0,1
235880.0,0,1
235920.00000000003,0,1
235960.0,0,1
236000.0,0,1
236040.0,0,1
236080.0,0,1
236120.0,0,1
236160.0,0,1
236200.00000000003,0,1
236240.0,0,1
236280.0,0,1
236320.0,0,1
236360.0,0,1
236400.0,0,1
236440.0,0,1
236480.00000000003,0,1
236520.0,0,1
236560.0,0,1
236600.0,0,1
236640.00000000003,0,1
236680.0,0,1
236720.0,0,1
236760.0,0,1
236800.0,0,1
236840.0,0,1
236880.0,0,1
236920.00000000003,0,1
236960.0,0,1
237000.0,0,1
237040.0,0,1
237080.0,0,1
237120.0,0,1
237160.0,0,1
237200.00000000003,0,1
237240.0,0,1
237280.0,0,1
237320.0,0,1
237360.0,0,1
237400.0,0,1
237440.0,0,1
237480.00000000003,0,1
237520.0,0,1
237560.0,0,1
237600.0,0,1
237640.00000000003,0,1
237680.0,0,1
237720.0,0,1
237760.0,0,0
237800.0,0,0
237840.0,0,0
237880.0,0,0
237920.00000000003,0,0
237960.0,0,0
238000.0,0,0
238040.0,0,0
238080.0,0,0
238120.0,0,0
238160.0,0,0
238200.00000000003,0,0
238240.0,0,0
238280.0,0,0
238320.0,0,0
238360.0,0,0
238400.0,0,0
238440.0,0,0
238480.00000000003,0,0
238520.0,0,0
238560.0,0,0
238600.0,0,0
238640.00000000003,0,0
238680.0,0,0
238720.0,0,0
238760.0,0,0
238800.0,0,0
238840.0,0,0
238880.0,0,0
238920.00000000003,0,0
238960.0,0,0
239000.0,0,0
239040.0,0,0
239080.0,0,0
239120.0,0,0
239160.0,0,0
239200.00000000003,0,0
239240.0,0,0
239280.0,0,0
239320.0,0,0
239360.0,0,0
239400.0,0,0
239440.0,0,0
239480.00000000003,0,0
239520.0,0,0
239560.0,0,0
239600.0,0,0
239640.00000000003,0,0
239680.0,0,0
239720.0,0,0
239760.0,0,0
239800.0,0,0
239840.0,0,0
239880.0,0,0
239920.00000000003,0,0
239960.0,0,0
240000.0,0,0
240040.0,0,0
240080.0,0,0
240120.0,0,0
240160.0,0,0
240200.00000000003,0,0
240240.0,0,0
240280.0,0,0
240320.0,0,0
240360.0,0,0
240400.0,0,0
240440.0,0,0
240480.00000000003,0,0
240520.0,0,0
240560.0,0,0
240600.0,0,0
240640.00000000003,0,0
240680.0,0,0
240720.0,0,0
240760.0,0,0
240800.0,0,0
240840.0,0,0
240880.0,0,0
240920.00000000003,0,0
240960.0,0,0
241000.0,0,0
241040.0,0,0
241080.0,0,0
241120.0,0,0
241160.0,0,0
241200.00000000003,0,0
241240.0,0,0
241280.0,0,0
241320.0,0,0
241360.0,0,0
241400.0,0,0
241440.0,0,0
241480.00000000003,0,0
241520.0,0,0
241560.0,0,0
241600.0,0,0
241640.00000000003,0,0
241680.0,0,0
241720.0,0,0
241760.0,0,0
241800.0,0,0
241840.0,0,0
241880.0,0,0
241920.00000000003,0,0
241960.0,0,0
242000.0,0,1
242040.0,0,1
242080.0,0,1
242120.0,0,1
242160.0,0,1
242200.00000000003,0,1
242240.0,0,1
242280.0,0,1
242320.0,0,1
242360.0,0,1
242400.0,0,1
242440.0,0,1
242480.00000000003,0,1
242520.0,0,1
242560.0,0,1
242600.0,0,1
242640.00000000003,0,1
242680.0,0,1
242720.0,0,1
242760.0,0,1
242800.0,0,1
242840.0,0,1
242880.0,0,1
242920.00000000003,0,1
242960.0,0,1
243000.0,0,1
243040.0,0,1
243080.0,0,1
243120.0,0,1
243160.0,0,1
243200.00000000003,0,1
243240.0,0,1
243280.0,0,1
243320.0,0,1
243360.0,0,1
243400.0,0,1
243440.0,0,1
243480.00000000003,0,1
243520.0,0,1
243560.0,0,1
243600.0,0,1
243640.00000000003,0,1
243680.0,0,1
243720.0,0,1
243760.0,0,1
243800.0,0,1
243840.0,0,1
243880.0,0,1
243920.00000000003,0,1
243960.0,0,1
244000.0,0,1
244040.0,0,1
244080.0,0,1
244120.0,0,1
244160.0,0,1
244200.00000000003,0,1
244240.0,0,1
244280.0,0,0
244320.0,0,1
244360.0,0,0
244400.0,0,0
244440.0,0,0
244480.00000000003,0,0
244520.0,0,0
244560.0,0,0
244600.0,0,0
244640.00000000003,0,0
244680.0,0,0
244720.0,0,0
244760.0,0,0
244800.0,0,0
